gene_id	ERS490437	ERS494394	ERS490331	ERS490187	ERS488920	ERS488625	ERS490542	ERS494445	ERS494173	ERS494518	ERS488573	ERS488299	ERS490659	ERS494332	ERS489074	ERS488547	ERS490743	ERS490269	ERS489339	ERS489164	ERS491424	ERS490396	ERS489677	ERS489136	ERS489585	ERS488332	ERS494583
P9301_02181 	3	0	0	0	35	52	1	0	2	0	36	0	2	26	1	53	0	0	0	7	0	29	0	11	0	0	0
P9301_02191 	3	0	0	0	0	1	1	0	3	6	13	0	9	0	0	14	6	0	0	13	0	10	0	0	0	0	0
P9301_02201 	8	6	0	0	1	1	39	21	38	0	20	0	59	276	0	56	28	0	0	0	0	72	0	3	16	0	0
P9301_02211 	5084	435	293	0	1159	3935	5982	750	5425	254	9395	1	8837	7506	101	22198	4694	1	995	2494	2	14474	2007	325	418	0	0
P9301_02221 	2215	228	214	0	754	1995	2547	631	2697	205	3387	0	4118	4795	133	10554	1443	7	262	1685	0	6390	730	132	559	0	0
P9301_02231 	370	63	27	0	244	264	608	62	1070	20	650	2	804	1718	37	1881	383	0	111	456	0	2336	157	69	189	0	0
P9301_02241 	1119	125	87	0	1206	1979	780	45	1993	32	1632	0	986	2106	121	6013	576	1	715	2472	0	5703	1000	457	327	0	0
P9301_02251 	2810	56	86	0	3763	3162	1731	105	2429	14	7344	0	1763	2804	140	19089	1108	1	746	3007	0	4343	877	1256	503	0	0
P9301_02261 	91	0	0	0	83	53	109	0	66	0	239	0	90	51	0	864	18	0	8	54	0	147	25	23	0	0	0
P9301_02271 	469	1	0	0	2528	349	412	31	262	0	1193	0	373	390	74	3025	442	0	1915	1201	2	2026	772	437	107	0	0
P9301_02281 	89	13	40	0	1766	77	72	9	87	0	333	0	148	53	106	260	181	0	463	419	0	347	226	196	106	0	0
P9301_02291 	109	2	0	0	233	128	78	29	127	4	250	0	121	255	0	737	94	0	52	165	0	423	119	36	1	0	0
P9301_02301 	0	0	0	0	1	0	1	0	0	0	11	0	10	0	0	40	0	0	0	0	0	16	0	0	0	0	0
P9301_02311 	26	9	1	0	207	11	94	0	18	0	248	0	119	0	0	303	153	0	137	110	0	169	83	9	1	0	0
P9301_02321 	4	0	0	0	59	0	4	1	4	0	7	0	9	0	0	27	0	0	0	7	0	21	5	0	0	0	0
P9301_02331 	6	8	0	0	58	25	8	0	9	0	21	0	7	38	0	44	14	0	0	72	0	106	55	4	0	0	0
P9301_02341 	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0
P9301_02351 	9	0	0	0	33	36	37	5	58	0	98	0	53	40	1	86	16	0	0	38	0	131	76	1	0	0	0
P9301_02361 	40	0	0	0	29	1	24	6	27	0	46	0	32	42	0	49	21	0	32	75	0	256	55	5	0	0	0
P9301_02371 	32	0	0	0	16	26	51	5	25	1	124	0	58	23	0	203	18	0	0	42	0	120	26	7	0	0	0
P9301_02381 	146	0	0	0	234	107	150	27	208	1	359	0	127	170	13	1011	184	0	62	124	0	831	139	37	291	0	0
P9301_02391 	27	0	0	0	128	64	11	0	13	0	32	0	21	37	10	180	5	0	12	30	0	54	13	22	64	0	0
P9301_02401 	0	0	0	0	282	11	1	0	3	2	4	0	1	0	0	4	10	0	0	1	0	0	0	39	0	0	0
P9301_02411 	2971	75	156	1	38032	4780	4415	82	1305	30	10467	4	3499	521	490	28309	8582	0	25067	15941	0	10586	5164	10773	2364	0	2
P9301_02421 	7	0	0	0	32	16	8	0	6	0	22	0	7	30	0	84	12	0	0	10	0	27	0	5	0	0	0
P9301_02431 	5	0	0	0	28	0	21	0	18	0	27	0	13	34	0	36	1	0	6	9	0	35	44	3	0	0	0
P9301_02441 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_02451 	509067	147616	108189	82	1483706	1896974	2646054	603784	878745	372347	4772901	85595	2375866	951528	173186	7109740	535666	348440	742000	1834119	37045	2092142	968688	604578	781102	6705	161578
P9301_02461 	307	54	25	0	2468	280	428	142	240	8	776	1	393	433	120	1993	358	0	188	210	0	862	139	257	117	0	0
P9301_02471 	0	0	0	0	0	0	1	0	1	0	4	0	0	2	0	14	0	0	0	0	0	13	0	0	0	0	0
P9301_02481 	297	30	28	0	66	454	574	33	313	5	1435	0	657	402	0	3345	222	0	78	278	0	1120	311	52	0	0	0
P9301_02491 	11	0	0	0	61	14	9	1	102	0	45	0	32	213	20	37	53	0	15	37	0	140	81	0	1	0	0
P9301_02501 	241	103	55	1	687	267	772	55	1341	19	2477	0	1166	1837	91	1485	1521	0	578	2170	1	2814	2698	66	56	0	0
P9301_02511 	5	0	0	0	72	0	19	0	11	0	30	0	3	7	0	83	10	0	2	12	0	31	36	18	1	0	0
P9301_02521 	6	0	0	0	0	0	3	0	1	0	7	0	4	0	0	19	0	0	0	0	0	1	0	5	0	0	0
P9301_02531 	0	0	0	0	0	0	6	0	1	0	13	0	0	0	0	17	2	0	0	0	0	0	0	0	0	0	0
P9301_02541 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	2	0	0	0	0	0	0	0
P9301_02551 	10	0	0	0	1	0	0	18	1	0	0	0	1	0	0	6	9	0	0	18	0	17	0	5	0	0	0
P9301_02561 	0	0	0	0	29	11	8	0	8	0	5	0	4	0	0	30	0	0	0	7	0	13	0	0	0	0	0
P9301_02571 	12	0	0	0	0	7	5	0	16	0	2	0	13	0	0	47	3	0	0	8	0	10	0	1	0	0	0
P9301_02581 	155	1	4	0	265	212	220	31	203	9	444	0	270	240	0	1793	152	0	149	224	0	968	189	97	93	0	0
P9301_02591 	6	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	2	0	0	0	0	0
P9301_02601 	136	5	0	0	191	96	100	11	132	14	296	0	162	117	14	622	147	1	202	156	0	627	102	146	48	0	0
P9301_02611 	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	3	0	0	0
P9301_02621 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	4	0	0	0	0	0
P9301_02631 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_02641 	15	0	0	0	0	19	8	0	8	0	15	0	2	0	0	63	0	0	0	0	0	28	36	0	0	0	0
P9301_02651 	0	0	0	0	0	0	3	0	1	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0
P9301_02661 	2	0	0	0	26	0	6	0	7	0	15	0	4	1	0	6	22	0	139	24	0	4	6	27	0	0	0
P9301_02671 	2	0	0	0	85	0	2	0	0	0	9	0	7	7	0	18	23	0	41	12	0	3	6	16	0	0	0
P9301_02681 	1	0	0	0	52	0	3	0	0	0	24	0	1	0	5	16	10	0	201	23	0	0	26	15	0	0	0
P9301_02691 	25	7	0	0	0	31	29	0	21	0	7	0	22	12	0	98	17	0	20	0	0	27	0	10	30	0	0
P9301_02701 	1	0	0	0	33	0	2	0	1	0	0	0	6	6	0	11	42	0	0	0	0	0	0	0	0	0	0
P9301_02711 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_02721 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_02731 	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_02741 	4	0	0	0	0	0	5	3	0	0	0	0	3	0	0	0	0	0	0	4	0	6	0	0	0	0	0
P9301_02751 	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	11	6	0	0	0	0	22	0	6	0	0	0
P9301_02761 	53	34	0	0	11	0	77	38	35	0	67	0	122	1	0	512	46	0	0	4	0	146	2	0	0	0	0
P9301_02771 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	0	0
P9301_02781 	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0
P9301_02791 	0	0	0	0	30	2	3	1	1	0	2	0	8	0	0	19	6	0	17	18	0	9	2	0	0	0	0
P9301_02801 	8	0	0	0	116	5	5	0	25	0	31	0	19	60	4	75	6	0	69	93	0	88	0	31	24	0	0
P9301_02811 	355	35	56	0	2108	806	455	4	423	11	1291	0	626	1248	129	3355	445	0	1549	1219	0	1264	1167	1182	701	0	0
P9301_02821 	17	0	0	0	1	0	12	4	17	0	24	0	20	18	0	148	13	0	0	7	0	37	4	0	0	0	0
P9301_02831 	1	0	0	0	0	0	1	0	4	0	17	0	0	0	0	31	0	0	0	12	0	5	0	0	0	0	0
P9301_02841 	0	0	0	0	32	0	3	1	1	0	8	0	8	0	0	21	9	0	1	19	0	18	0	0	0	0	0
P9301_02851 	7	1	0	0	45	36	5	0	6	0	14	0	10	7	0	78	4	0	0	18	0	52	0	1	0	0	0
P9301_02861 	4044	367	71	0	153948	1598	19453	1085	2505	597	14346	17	13125	3772	5687	13547	3979	22	2278	7204	11	2821	5662	36871	52105	0	32
P9301_02871 	213	7	0	0	190	232	403	0	330	5	478	0	409	101	10	1154	236	0	171	379	0	813	85	68	19	0	0
P9301_02881 	15	0	0	0	0	35	20	0	21	0	43	0	26	3	0	42	9	0	17	0	0	14	0	0	0	0	0
P9301_02891 	33	0	24	0	643	52	34	0	47	1	56	0	69	23	24	267	81	0	27	6	0	232	0	60	0	0	0
P9301_02901 	133	0	0	0	202	29	100	0	150	0	123	0	123	65	45	397	67	0	64	154	0	450	56	20	36	0	0
P9301_02911 	3768	171	34	0	4936	1987	3805	130	1792	145	7299	4	3335	9345	80	18804	945	39	457	1083	4	5192	1160	792	1481	0	53
P9301_02921 	7	0	0	0	20	0	12	1	1	0	41	0	15	0	0	77	7	0	19	1	0	5	0	12	0	0	1
P9301_02931 	0	0	0	0	0	0	0	0	7	3	0	0	2	0	0	1	1	3	0	0	0	0	0	0	0	0	2
P9301_02941 	17	1	0	0	55	63	12	0	10	0	27	0	11	19	0	91	22	0	32	21	0	36	17	82	27	0	0
P9301_02951 	80	4	0	0	181	58	132	10	91	0	550	0	157	0	13	336	134	0	112	373	0	495	58	11	0	0	0
P9301_02961 	100	3	0	0	117	60	61	0	89	0	232	0	85	93	10	483	124	0	57	177	0	400	112	19	0	0	0
P9301_02971 	0	0	0	0	0	3	1	0	0	0	11	0	0	0	0	9	0	0	0	0	0	12	0	0	0	0	0
P9301_02981 	23	11	0	0	135	35	47	0	18	0	75	0	19	74	7	68	6	0	0	78	0	55	78	18	2	0	0
P9301_02991 	5	0	0	0	91	9	11	0	7	0	20	0	2	18	0	5	1	0	0	16	0	10	17	6	0	0	0
P9301_03001 	0	0	0	0	60	0	1	0	5	0	9	0	5	0	0	14	0	0	26	4	0	17	22	0	0	0	0
P9301_03011 	5	0	0	0	10	0	0	0	8	0	15	0	10	9	0	59	5	0	0	0	0	13	8	0	0	0	0
P9301_03021 	55	0	0	0	118	11	45	0	21	0	83	0	31	43	1	99	24	0	0	44	0	217	2	19	0	0	0
P9301_03031 	118	9	0	0	170	154	56	0	43	1	119	0	68	94	11	261	48	1	52	142	0	236	178	18	0	0	0
P9301_03041 	1222	263	81	0	185	1344	1962	726	1284	801	3889	199	2499	1419	27	10827	709	763	422	1316	0	6183	531	108	184	0	354
P9301_03051 	80	7	4	0	1224	128	65	17	102	51	299	50	100	53	9	446	116	8	99	199	0	434	153	72	0	0	20
P9301_03061 	352	58	0	1	2849	407	415	142	422	240	1441	2	751	430	145	1864	360	23	290	782	1	1372	499	243	0	0	37
P9301_03071 	2	0	0	0	33	0	0	0	10	0	12	0	1	0	14	5	3	0	0	23	0	80	0	0	0	0	0
P9301_03081 	109	10	0	0	181	30	123	21	118	43	198	13	156	72	26	476	90	32	65	85	0	693	92	8	43	0	55
P9301_03091 	202	34	0	0	84	415	297	242	312	235	678	93	425	350	9	1700	87	555	130	175	0	1653	196	22	126	0	253
P9301_03101 	4	0	0	0	0	0	12	24	37	47	23	22	59	137	0	74	8	39	10	19	0	330	6	3	0	0	29
P9301_03111 	50	0	0	0	18	49	84	17	23	57	68	0	51	19	7	296	3	21	25	23	0	150	0	5	0	0	15
P9301_03121 	123	11	0	0	111	92	62	18	119	31	128	0	122	89	3	237	52	0	39	156	0	416	139	18	1	0	1
P9301_03131 	3	0	0	0	64	2	6	0	4	0	1	0	9	18	0	26	16	0	24	0	0	18	0	0	0	0	0
P9301_03141 	2	0	0	0	26	17	12	0	0	0	10	0	3	0	0	41	7	0	7	10	0	0	0	13	31	0	0
P9301_03151 	54	0	3	0	132	63	84	0	24	0	63	0	56	50	14	237	67	0	11	17	0	138	58	15	0	0	0
P9301_03161 	62	0	18	0	101	255	74	0	116	9	230	0	102	215	13	620	38	0	22	127	0	534	70	60	0	0	0
P9301_03171 	107	9	1	1	391	163	298	11	378	0	529	0	420	221	12	1780	237	1	83	153	0	536	125	80	0	0	0
P9301_03181 	110	15	0	0	180	91	115	0	76	0	198	0	181	0	0	785	59	0	4	98	0	252	0	14	0	0	0
P9301_03191 	8	1	0	0	8	5	35	29	43	27	38	0	63	38	0	181	9	9	63	0	2	47	9	0	0	0	16
P9301_03201 	172	28	0	0	165	189	461	20	495	18	621	0	272	700	7	1441	144	1	102	173	1	1384	56	39	25	0	0
P9301_03211 	1977	312	89	1	1787	2223	7338	452	4401	86	22816	6	9042	1964	120	21217	6515	58	4552	9737	1	16348	5265	153	385	0	15
P9301_03221 	1	0	0	0	0	1	9	0	0	0	23	0	1	0	0	10	0	0	1	1	0	9	38	0	0	0	0
P9301_03231 	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
P9301_03241 	98	4	1	0	131	232	569	41	245	5	2190	0	589	40	16	2204	400	0	487	1059	0	1143	737	27	1	0	0
P9301_03251 	118	0	0	0	469	100	207	0	72	0	324	0	133	88	15	1046	41	0	94	171	0	208	64	255	169	0	0
P9301_03261 	108	0	10	0	305	0	66	0	47	0	72	0	106	42	5	327	101	0	93	98	0	276	78	37	39	0	0
P9301_03271 	47	0	0	0	222	66	28	0	23	0	71	0	25	0	0	263	24	0	37	26	0	134	0	35	62	0	0
P9301_03281 	138	11	0	0	387	429	159	0	67	0	336	0	110	198	18	1135	134	0	283	274	0	550	249	186	131	0	1
P9301_03291 	1	0	0	0	0	0	4	0	5	0	0	0	5	0	0	35	5	0	0	1	0	8	0	0	0	0	0
P9301_03301 	37	0	0	0	22	22	19	0	79	11	61	0	30	43	0	51	86	0	160	260	0	472	10	17	0	0	0
P9301_03311 	9	6	0	0	22	0	16	0	9	0	22	0	12	17	0	52	27	0	40	19	0	53	45	0	0	0	0
P9301_03321 	15	0	0	0	53	0	17	10	39	0	99	0	32	51	0	133	61	0	86	266	0	334	323	5	0	0	0
P9301_03331 	4	0	0	0	38	0	2	0	7	0	4	0	3	6	0	10	3	0	0	10	0	11	0	0	0	0	0
P9301_03341 	29	0	0	0	1	0	28	0	8	0	50	0	23	0	0	145	17	0	0	12	0	24	0	24	0	0	0
P9301_03351 	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
P9301_03361 	38	0	0	0	29	40	19	0	47	11	50	0	45	26	0	101	67	0	50	53	0	204	6	0	0	0	0
P9301_03371 	428	14	90	0	187	146	208	69	492	9	344	0	405	630	2	1140	272	0	23	125	0	1986	73	42	25	0	0
P9301_03381 	110	7	14	0	1151	35	95	12	116	3	288	0	119	79	18	308	120	0	48	291	0	295	135	26	1	0	1
P9301_03391 	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
P9301_03401 	177	139	62	0	651	933	1928	243	1896	78	9915	0	4866	1280	74	2616	7951	3	1857	3679	0	3567	4081	67	0	0	0
P9301_03411 	4	9	0	0	0	6	11	0	63	0	59	0	79	30	0	145	23	0	0	20	0	1	0	6	0	0	0
P9301_03421 	12	1	0	0	1	2	31	1	22	0	102	0	42	30	0	117	27	0	56	66	0	122	33	0	0	0	0
P9301_03431 	2	0	0	0	0	19	3	0	7	0	1	0	15	0	0	9	10	0	4	11	0	7	0	0	0	0	0
P9301_03441 	0	0	0	0	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	10	0	0	0	1	0	0	0
P9301_03451 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_03461 	0	0	0	0	70	0	0	0	0	0	18	0	3	0	0	2	85	0	0	12	0	0	6	5	0	0	0
P9301_03471 	0	1	0	0	40	0	0	0	4	0	0	0	4	0	0	1	9	0	0	31	0	0	0	0	0	0	0
P9301_03481 	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
P9301_03491 	5	0	0	0	33	0	5	0	6	0	5	0	8	0	0	21	2	0	9	11	0	6	17	0	0	0	0
P9301_03501 	54	6	0	0	1169	49	44	23	115	2	98	0	121	167	17	319	201	0	200	84	0	139	92	82	74	0	0
P9301_03511 	316	89	63	0	829	381	1079	172	688	134	3264	8	1951	1192	17	3448	2263	65	2301	2599	36	4916	1347	252	1	0	83
P9301_03521 	0	7	0	0	13	0	4	0	10	0	0	0	19	36	1	22	14	0	0	13	2	26	19	0	34	0	0
P9301_03531 	38	0	0	0	87	0	34	0	26	0	95	0	71	41	0	151	89	0	30	45	0	73	57	33	0	0	0
P9301_03541 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_03551 	0	0	0	0	13	0	0	0	1	0	0	0	2	0	0	5	4	0	0	0	0	0	4	0	0	0	0
P9301_03561 	15	0	0	0	89	0	38	0	9	0	86	0	57	0	6	29	64	0	152	72	0	139	51	11	0	0	0
P9301_03571 	2	0	0	0	20	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0
P9301_03581 	24	0	0	0	73	0	5	15	17	0	22	0	14	0	9	61	12	0	0	22	0	24	0	1	1	0	0
P9301_03591 	10	0	0	0	18	11	19	15	11	0	42	0	18	25	0	147	7	0	0	11	0	21	2	1	1	0	0
P9301_03601 	18	0	0	0	61	50	23	0	0	0	20	0	16	1	3	164	28	0	27	5	0	6	69	31	37	0	0
P9301_03611 	0	0	0	0	38	0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0
P9301_03621 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_03631 	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	2	0	28	0	0	2	0	0	0	0	0
P9301_03641 	133	0	0	0	753	82	643	17	6	0	1254	0	339	43	9	2341	616	0	81	68	0	81	41	33	0	0	0
P9301_03651 	0	0	0	0	38	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_03661 	3	0	0	0	63	0	1	0	0	0	8	0	5	0	0	8	0	0	23	6	0	0	0	1	58	0	0
P9301_03671 	0	0	0	0	11	0	0	0	0	0	0	0	3	0	0	6	0	0	0	2	0	0	0	8	0	0	0
P9301_03681 	558	13	0	0	1132	190	444	11	209	0	1081	0	532	80	25	3204	207	0	129	200	0	825	153	393	0	0	0
P9301_03691 	1	0	0	0	250	0	10	0	12	0	158	0	14	0	0	71	61	0	67	197	0	30	183	18	0	0	0
P9301_03701 	84	0	76	0	31	283	76	46	46	6	108	0	61	15	5	670	76	0	3	65	0	193	28	18	0	0	0
P9301_03711 	16	0	0	0	0	0	8	0	7	0	20	0	22	0	0	59	0	0	0	0	0	37	0	0	0	0	0
P9301_03721 	0	3	0	0	0	0	4	0	2	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0
P9301_03731 	0	0	0	0	0	0	3	0	2	0	1	0	1	0	0	6	0	0	1	0	0	0	0	1	0	0	0
P9301_03741 	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	23	1	0	0	12	0	8	0	0	0	0	0
P9301_03751 	13	0	0	0	37	53	18	0	10	0	24	0	9	0	0	38	4	0	20	14	0	60	57	14	62	0	0
P9301_03761 	11	0	0	0	320	0	17	8	1	0	26	0	22	0	61	103	16	0	32	25	0	51	0	81	87	0	0
P9301_03771 	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
P9301_03781 	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_03791 	2	0	0	0	19	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_03801 	38	0	5	0	42	1	24	0	32	0	34	0	24	53	0	77	16	0	0	20	0	350	0	0	0	0	0
P9301_03811 	42	4	0	0	87	0	41	0	44	4	87	0	37	61	10	126	57	0	0	132	0	262	38	0	0	0	0
P9301_03821 	7	9	0	0	130	40	21	13	2	0	5	0	12	17	0	51	1	0	0	8	0	34	0	4	1	0	0
P9301_03831 	176	64	221	0	12573	186	79	0	64	2	364	5	40	208	443	685	1199	0	1072	4181	0	123	3187	11200	3949	0	7
P9301_03841 	1	0	0	0	17	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_03851 	3	0	0	0	0	0	6	0	0	0	5	0	3	0	0	3	6	0	0	15	0	29	0	0	0	0	0
P9301_03861 	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	6	0	0	0
P9301_03871 	1	0	0	0	18	1	4	0	13	0	4	0	9	19	0	5	11	0	0	0	0	23	0	0	0	0	0
P9301_03881 	7	0	0	0	8	0	5	0	0	0	29	0	13	0	0	12	14	0	4	31	0	54	0	0	0	0	0
P9301_03891 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_03901 	17	1	0	0	69	66	26	0	81	0	63	1	40	107	11	175	9	0	10	155	0	261	23	56	0	0	0
P9301_03911 	11	0	0	0	1	0	5	0	27	0	21	0	7	22	0	19	0	0	0	38	0	9	0	0	0	0	0
P9301_03921 	27	2	0	0	96	284	147	11	165	0	406	0	140	189	12	836	21	0	1	205	0	213	26	29	0	0	0
P9301_03931 	4	0	0	0	135	0	23	0	9	3	28	0	9	27	0	55	6	0	0	12	0	21	7	5	0	0	0
P9301_03941 	12	0	0	0	132	10	35	0	13	0	56	0	20	0	0	75	4	0	0	4	0	52	21	15	0	0	0
P9301_03951 	2	0	0	0	28	0	10	0	5	0	4	0	13	0	0	27	3	0	0	7	0	7	0	4	0	0	0
P9301_03961 	4	0	0	0	45	0	0	0	1	0	0	0	0	1	0	1	0	0	0	16	0	2	0	9	0	0	0
P9301_03971 	8	0	0	0	51	21	6	0	6	0	8	0	8	2	17	51	5	0	0	18	0	0	5	16	0	0	0
P9301_03981 	0	0	0	0	61	0	18	0	1	0	14	0	8	15	0	24	8	0	0	6	0	14	0	0	0	0	0
P9301_03991 	2	0	0	0	0	0	4	0	0	0	9	0	3	0	8	1	15	0	0	0	0	0	0	14	0	0	0
P9301_04001 	1	0	0	0	154	30	1	0	2	0	29	0	11	0	0	54	7	0	0	9	0	12	0	31	0	0	0
P9301_04011 	0	0	0	0	119	0	17	0	5	0	48	0	6	0	5	63	4	0	0	23	0	7	0	39	12	0	0
P9301_04021 	3	0	0	0	205	0	2	0	1	0	53	0	1	12	0	129	1	0	0	36	0	47	57	51	0	0	0
P9301_04031 	0	0	0	0	0	0	0	0	1	0	9	0	0	33	0	2	7	0	0	14	0	9	14	0	0	0	0
P9301_04041 	434	5	0	0	156	1264	914	6	338	3	2970	0	1125	1222	182	6260	1772	0	936	3468	0	1046	1006	463	179	0	0
P9301_04051 	139	0	0	0	117	381	356	9	86	1	1220	2	463	169	66	2397	592	0	252	857	0	421	688	111	178	0	2
P9301_04061 	8	0	0	0	0	13	8	0	2	0	5	0	4	0	0	17	3	2	0	0	0	0	0	1	0	0	0
P9301_04071 	14	0	0	0	363	59	15	0	4	0	13	0	7	0	0	84	11	0	12	21	0	36	30	10	0	0	0
P9301_04081 	22	0	0	0	928	68	29	0	29	0	110	1	55	0	22	333	47	0	167	129	0	102	108	259	63	0	0
P9301_04091 	4	0	0	0	22	0	0	0	0	0	2	0	0	0	0	12	10	0	0	3	0	2	0	0	0	0	0
P9301_04101 	8	0	0	0	146	0	1	0	5	0	68	0	18	0	23	28	15	0	0	4	0	27	0	1	0	0	0
P9301_04111 	890	23	24	0	2022	230	402	12	264	13	1031	0	572	253	21	2269	711	0	239	427	0	1669	166	439	165	0	0
P9301_04121 	21	0	0	0	109	26	22	0	50	0	49	0	32	50	5	184	56	0	16	77	0	98	59	11	0	0	0
P9301_04131 	0	0	0	0	76	0	2	0	8	0	13	0	1	16	0	10	17	0	42	18	0	2	30	0	0	0	0
P9301_04141 	2	0	0	0	13	44	0	0	19	0	5	0	2	0	0	16	8	0	17	67	0	43	0	1	0	0	0
P9301_04151 	37	0	0	0	13409	27	24	6	37	0	48	0	24	16	7	109	39	0	364	93	0	35	164	523	32	0	1
P9301_04161 	10	0	0	0	204	0	0	0	0	0	8	0	5	14	0	11	6	0	1	26	0	12	1	8	0	0	0
P9301_04171 	48	0	0	0	23	134	51	25	21	0	151	0	36	17	0	178	10	0	33	27	0	153	10	25	1	0	0
P9301_04181 	2	0	0	0	1	0	14	0	5	0	0	0	7	0	0	38	0	0	0	12	0	12	0	0	0	0	0
P9301_04191 	0	0	0	0	66	40	0	0	0	0	9	0	0	0	0	8	0	0	164	51	0	13	70	12	0	0	0
P9301_04201 	70	0	0	0	3460	35	119	0	60	0	433	0	152	75	44	590	249	0	965	456	0	209	257	177	28	0	0
P9301_04211 	7	5	0	0	145	17	2	0	18	0	44	0	7	31	5	64	6	0	16	25	0	104	0	13	17	0	0
P9301_04221 	30	5	0	0	221	60	34	0	29	0	270	0	54	27	0	192	82	0	116	197	0	202	257	76	19	0	0
P9301_04231 	72	1	0	0	4686	218	222	0	168	8	888	1	374	184	56	1281	478	0	370	949	0	620	313	379	131	0	1
P9301_04241 	2668	40	46	0	3202	2892	2284	112	1313	15	6717	0	2509	1270	275	17520	2019	2	2382	3536	0	3822	1353	1867	972	0	0
P9301_04251 	162	0	0	0	328	190	61	10	116	0	192	0	77	109	27	656	149	0	365	406	0	523	87	127	52	0	0
P9301_04261 	5812	635	677	0	197723	10791	12865	960	6416	503	24741	32	16041	6159	4585	57451	18800	1178	8970	28129	5	14240	9572	45061	26615	29	427
P9301_04271 	90	0	28	0	212	64	64	6	105	0	114	0	60	130	15	404	83	0	6	172	0	415	77	28	96	0	0
P9301_04281 	205	14	4	0	106	372	157	0	261	16	297	1	192	365	7	967	70	0	80	553	0	733	319	46	42	0	2
P9301_04291 	7109	954	893	0	2849	5346	5793	2414	7556	2009	11009	70	8394	6773	448	31224	3748	252	999	5849	88	30298	2599	639	1296	0	599
P9301_04301 	11	0	0	0	29	0	11	0	11	3	29	0	17	51	0	89	11	0	0	23	0	25	29	7	40	0	1
P9301_04311 	22	0	0	0	144	31	13	6	29	17	20	35	17	20	5	100	13	26	31	101	0	92	0	13	0	0	11
P9301_04321 	33	0	0	0	248	0	17	0	57	0	55	0	35	79	47	207	30	1	55	120	0	165	42	55	0	0	2
P9301_04331 	407	14	0	1	113	481	501	15	364	27	1208	0	594	326	8	4059	73	65	537	1626	6	1668	157	74	160	0	20
P9301_04341 	22	0	0	0	2	3	16	8	34	0	34	0	11	86	13	45	12	1	48	24	1	96	1	26	0	0	2
P9301_04351 	174	18	0	0	1163	140	482	4	350	6	878	0	388	477	0	1962	218	0	107	399	0	1563	116	101	179	0	0
